,date,AKBNK,ARCLK
1842,2020-01-07 12:25:47.569000160,-1.0,0.0
1843,2020-01-07 12:25:47.670000020,1.0,0.0
1844,2020-01-07 12:25:54.611000150,-1.0,0.0
1845,2020-01-07 12:25:54.713000030,1.0,1.0
1846,2020-01-07 12:44:41.482000100,1.0,0.0
1847,2020-01-07 12:44:41.482000150,1.0,1.0
1848,2020-01-07 12:46:44.437000380,-1.0,0.0
1849,2020-01-07 12:46:44.438000030,-1.0,-1.0
1850,2020-01-07 12:53:44.547000170,1.0,0.0
1851,2020-01-07 12:53:44.547000230,1.0,-1.0
1852,2020-01-07 12:59:28.007000030,-1.0,0.0
1853,2020-01-07 12:59:28.007000070,-1.0,-1.0
1854,2020-01-07 13:01:16.458000170,1.0,0.0
1855,2020-01-07 13:01:16.459000020,1.0,-1.0
1856,2020-01-07 13:06:08.907000070,-1.0,0.0
1857,2020-01-07 13:06:08.907000100,-1.0,-1.0
1858,2020-01-07 13:20:25.216000040,-1.0,0.0
1859,2020-01-07 13:20:25.216000070,-1.0,1.0
1860,2020-01-07 13:47:25.852000070,-1.0,0.0
1861,2020-01-07 13:47:25.852000100,-1.0,1.0
1862,2020-01-07 13:51:17.804000210,1.0,-1.0
1863,2020-01-07 13:51:47.028000040,1.0,0.0
1864,2020-01-07 13:51:47.028000070,1.0,-1.0
1865,2020-01-07 13:57:54.047000180,-1.0,0.0
1866,2020-01-07 13:57:54.350000160,1.0,-1.0
1867,2020-01-07 13:57:58.884000070,1.0,-1.0
1868,2020-01-07 14:25:33.402000040,1.0,0.0
1869,2020-01-07 14:25:33.402000070,1.0,1.0
1870,2020-01-07 14:36:49.209000110,1.0,0.0
1871,2020-01-07 14:36:49.209000170,1.0,1.0
1872,2020-01-07 14:39:19.388000200,1.0,0.0
1873,2020-01-07 14:39:19.388000260,1.0,1.0
1874,2020-01-07 14:41:18.250000040,1.0,-1.0
1875,2020-01-07 14:41:25.213000150,1.0,0.0
1876,2020-01-07 14:41:27.530000080,-1.0,0.0
1877,2020-01-07 14:41:27.530000110,-1.0,1.0
1878,2020-01-07 14:54:34.105000120,-1.0,0.0
1879,2020-01-07 14:54:34.106000040,-1.0,-1.0
1880,2020-01-07 15:01:52.188000150,1.0,0.0
1881,2020-01-07 15:01:52.188000190,1.0,-1.0
1882,2020-01-07 15:02:57.440000210,-1.0,0.0
1883,2020-01-07 15:02:57.440000240,-1.0,0.0
1884,2020-01-07 15:03:00.556000190,1.0,0.0
1885,2020-01-07 15:03:37.377000210,-1.0,0.0
1886,2020-01-07 15:03:39.792000020,1.0,0.0
1887,2020-01-07 15:03:49.678000160,-1.0,0.0
1888,2020-01-07 15:03:49.778000210,1.0,1.0
1889,2020-01-07 15:04:24.166000160,-1.0,0.0
1890,2020-01-07 15:04:30.419000140,1.0,0.0
1891,2020-01-07 15:04:43.895000140,-1.0,0.0
1892,2020-01-07 15:04:43.996000070,1.0,-1.0
1893,2020-01-07 15:04:59.702000130,-1.0,0.0
1894,2020-01-07 15:05:01.917000220,1.0,0.0
1895,2020-01-07 15:05:06.146000130,-1.0,1.0
1896,2020-01-07 15:20:11.569000230,1.0,0.0
1897,2020-01-07 15:20:11.570000020,1.0,0.0
1898,2020-01-07 15:20:19.221000230,-1.0,0.0
1899,2020-01-07 15:20:22.547000160,-1.0,0.0
1900,2020-01-07 15:20:27.681000190,1.0,0.0
1901,2020-01-07 15:20:30.099000060,-1.0,0.0
1902,2020-01-07 15:20:30.646000080,1.0,0.0
1903,2020-01-07 15:20:35.657000100,1.0,1.0
1904,2020-01-07 15:28:19.862000200,1.0,0.0
1905,2020-01-07 15:28:21.683000050,1.0,1.0
1906,2020-01-07 15:32:36.119000200,-1.0,0.0
1907,2020-01-07 15:32:36.119000230,-1.0,-1.0
1908,2020-01-07 15:47:37.343000250,-1.0,0.0
1909,2020-01-07 15:47:37.344000030,-1.0,1.0
1910,2020-01-07 15:52:49.679000160,1.0,0.0
1911,2020-01-07 15:52:49.679000190,1.0,-1.0
1912,2020-01-07 16:06:00.318000120,1.0,0.0
1913,2020-01-07 16:06:01.527000150,-1.0,0.0
1914,2020-01-07 16:06:03.247000170,1.0,0.0
1915,2020-01-07 16:06:04.660000040,1.0,1.0
1916,2020-01-07 16:17:12.994000180,-1.0,0.0
1917,2020-01-07 16:17:12.995000030,-1.0,-1.0
1918,2020-01-07 16:34:16.746000200,-1.0,0.0
1919,2020-01-07 16:34:16.746000230,-1.0,-1.0
1920,2020-01-07 16:35:07.349000030,-1.0,1.0
1921,2020-01-07 16:35:10.094000280,-1.0,0.0
1922,2020-01-07 16:35:10.703000130,1.0,0.0
1923,2020-01-07 16:35:16.872000260,-1.0,-1.0
1924,2020-01-07 16:44:49.354000210,-1.0,0.0
1925,2020-01-07 16:45:00.331000170,1.0,0.0
1926,2020-01-07 16:45:12.514000200,-1.0,0.0
1927,2020-01-07 16:45:20.299000200,-1.0,0.0
1928,2020-01-07 16:45:24.132000100,1.0,0.0
1929,2020-01-07 16:45:24.132000130,1.0,0.0
1930,2020-01-07 16:45:24.338000290,-1.0,0.0
1931,2020-01-07 16:45:24.745000010,1.0,-1.0
1932,2020-01-07 16:49:24.057000280,-1.0,0.0
1933,2020-01-07 16:49:24.057000320,-1.0,1.0
1934,2020-01-07 16:49:24.262000270,1.0,-1.0
1935,2020-01-07 16:49:40.549000140,1.0,0.0
1936,2020-01-07 16:50:08.335000200,-1.0,0.0
1937,2020-01-07 16:50:08.538000020,1.0,0.0
1938,2020-01-07 16:50:20.174000220,-1.0,0.0
1939,2020-01-07 16:50:27.782000220,1.0,-1.0
1940,2020-01-07 16:58:22.040000080,-1.0,0.0
1941,2020-01-07 16:58:22.040000120,-1.0,0.0
1942,2020-01-07 16:58:53.991000170,1.0,0.0
1943,2020-01-07 16:58:53.991000210,1.0,0.0
1944,2020-01-07 16:58:57.116000170,-1.0,0.0
1945,2020-01-07 17:01:08.052000200,-1.0,1.0
1946,2020-01-07 17:07:52.567000180,1.0,0.0
1947,2020-01-07 17:07:52.567000230,1.0,1.0
1948,2020-01-07 17:15:50.678000030,-1.0,0.0
1949,2020-01-07 17:15:50.678000060,-1.0,0.0
1950,2020-01-07 17:15:50.778000080,1.0,0.0
1951,2020-01-07 17:15:50.778000130,1.0,1.0
1952,2020-01-07 17:24:19.931000020,-1.0,0.0
1953,2020-01-07 17:24:21.051000180,1.0,0.0
1954,2020-01-07 17:24:57.781000100,1.0,1.0
1955,2020-01-07 17:28:55.438000190,-1.0,-1.0
1956,2020-01-07 17:31:57.193000150,-1.0,0.0
1957,2020-01-07 17:31:57.193000190,-1.0,-1.0
1958,2020-01-07 17:34:05.576000160,-1.0,0.0
1959,2020-01-07 17:34:05.577000030,-1.0,1.0
1960,2020-01-07 17:41:01.999000070,-1.0,0.0
1961,2020-01-07 17:41:02.183000140,-1.0,-1.0
1962,2020-01-07 17:42:19.871000040,-1.0,0.0
1963,2020-01-07 17:42:19.871000080,-1.0,0.0
1964,2020-01-07 17:42:20.285000100,1.0,0.0
1965,2020-01-07 17:42:25.295000040,1.0,0.0
1966,2020-01-07 17:42:39.391000150,-1.0,0.0
1967,2020-01-07 17:42:39.392000020,-1.0,-1.0
1968,2020-01-07 17:45:18.165000170,-1.0,0.0
1969,2020-01-07 17:45:18.165000220,-1.0,0.0
1970,2020-01-07 17:45:19.094000210,1.0,0.0
1971,2020-01-07 17:45:20.020000060,-1.0,0.0
1972,2020-01-07 17:45:20.227000150,1.0,0.0
1973,2020-01-07 17:45:20.328000120,-1.0,0.0
1974,2020-01-07 17:45:20.535000000,1.0,-1.0
1975,2020-01-07 17:49:36.955000060,-1.0,0.0
1976,2020-01-07 17:49:36.955000100,-1.0,0.0
1977,2020-01-07 17:49:37.157000190,1.0,0.0
1978,2020-01-07 17:49:38.782000070,-1.0,-1.0
1979,2020-01-07 17:51:34.211000030,1.0,-1.0
1980,2020-01-07 17:51:41.238000120,1.0,1.0
1981,2020-01-07 17:52:06.652000110,-1.0,0.0
1982,2020-01-07 17:52:06.652000140,-1.0,-1.0
1983,2020-01-07 17:52:06.858000060,1.0,1.0
1984,2020-01-07 17:52:06.960000150,1.0,-1.0
1985,2020-01-07 17:52:07.062000280,-1.0,1.0
1986,2020-01-07 17:52:07.268000080,1.0,0.0
1987,2020-01-07 17:52:07.472000170,-1.0,0.0
1988,2020-01-07 17:52:08.794000260,1.0,-1.0
1989,2020-01-07 17:53:37.933000190,1.0,1.0
1990,2020-01-07 18:05:26.517000130,1.0,0.0
1991,2020-01-07 18:08:00.404000410,-1.0,0.0
1992,2020-01-07 18:08:09.163000010,1.0,0.0
1993,2020-01-08 10:00:00.370000010,-1.0,0.0
1994,2020-01-08 10:00:00.370000070,-1.0,-1.0
1995,2020-01-08 10:00:01.898000210,-1.0,0.0
1996,2020-01-08 10:00:01.898000250,-1.0,1.0
1997,2020-01-08 10:00:03.515000680,1.0,0.0
1998,2020-01-08 10:00:03.629000300,-1.0,1.0
1999,2020-01-08 10:00:04.682000450,1.0,0.0
2000,2020-01-08 10:00:04.793000200,1.0,-1.0
2001,2020-01-08 10:00:19.004000090,1.0,0.0
2002,2020-01-08 10:00:19.004000120,1.0,0.0
2003,2020-01-08 10:00:19.818000070,-1.0,1.0
2004,2020-01-08 10:00:45.211000000,1.0,1.0
2005,2020-01-08 10:00:59.716000050,-1.0,0.0
2006,2020-01-08 10:01:01.044000410,-1.0,-1.0
2007,2020-01-08 10:03:13.778000170,1.0,1.0
2008,2020-01-08 10:03:24.749000100,-1.0,0.0
2009,2020-01-08 10:03:29.422000120,1.0,-1.0
2010,2020-01-08 10:03:43.864000010,-1.0,1.0
2011,2020-01-08 10:03:44.778000370,1.0,1.0
2012,2020-01-08 10:04:10.904000290,-1.0,0.0
2013,2020-01-08 10:04:10.904000320,-1.0,1.0
2014,2020-01-08 10:04:15.067000260,1.0,1.0
2015,2020-01-08 10:04:17.105000000,1.0,1.0
2016,2020-01-08 10:04:42.877000090,1.0,0.0
2017,2020-01-08 10:04:42.880000030,1.0,1.0
2018,2020-01-08 10:05:38.058000190,1.0,0.0
2019,2020-01-08 10:05:38.058000220,1.0,1.0
2020,2020-01-08 10:05:44.778000350,1.0,0.0
2021,2020-01-08 10:05:44.778000400,1.0,1.0
2022,2020-01-08 10:05:45.997000110,-1.0,0.0
2023,2020-01-08 10:05:53.808000170,1.0,1.0
2024,2020-01-08 10:06:52.830000130,1.0,0.0
2025,2020-01-08 10:06:58.870000380,-1.0,0.0
2026,2020-01-08 10:06:59.076000210,-1.0,-1.0
2027,2020-01-08 10:07:18.979000330,1.0,0.0
2028,2020-01-08 10:07:18.979000360,1.0,1.0
2029,2020-01-08 10:07:39.407000270,-1.0,-1.0
2030,2020-01-08 10:07:43.277000040,1.0,0.0
2031,2020-01-08 10:07:45.519000290,-1.0,0.0
2032,2020-01-08 10:07:46.846000000,1.0,0.0
2033,2020-01-08 10:07:49.797000230,-1.0,0.0
2034,2020-01-08 10:07:50.921000130,-1.0,1.0
2035,2020-01-08 10:08:11.814000390,1.0,1.0
2036,2020-01-08 10:08:14.664000340,-1.0,0.0
2037,2020-01-08 10:08:14.664000370,-1.0,1.0
2038,2020-01-08 10:08:37.294000250,1.0,0.0
2039,2020-01-08 10:08:37.294000290,1.0,1.0
2040,2020-01-08 10:08:49.831000370,-1.0,-1.0
2041,2020-01-08 10:10:35.657000380,1.0,0.0
2042,2020-01-08 10:10:35.658000030,1.0,1.0
2043,2020-01-08 10:11:19.583000010,1.0,1.0
2044,2020-01-08 10:11:41.257000400,-1.0,-1.0
2045,2020-01-08 10:12:49.539000030,1.0,0.0
2046,2020-01-08 10:12:49.539000060,1.0,1.0
2047,2020-01-08 10:13:38.580000310,1.0,1.0
2048,2020-01-08 10:13:47.400000040,1.0,-1.0
2049,2020-01-08 10:16:28.806000550,-1.0,0.0
2050,2020-01-08 10:16:28.807000040,-1.0,-1.0
2051,2020-01-08 10:17:57.676000070,1.0,1.0
2052,2020-01-08 10:18:14.586000220,-1.0,1.0
2053,2020-01-08 10:18:29.290000240,1.0,0.0
2054,2020-01-08 10:18:29.290000270,1.0,-1.0
2055,2020-01-08 10:19:44.337000200,-1.0,0.0
2056,2020-01-08 10:19:48.794000280,1.0,1.0
2057,2020-01-08 10:20:56.019000270,1.0,-1.0
2058,2020-01-08 10:22:49.710000160,-1.0,0.0
2059,2020-01-08 10:22:49.710000190,-1.0,-1.0
2060,2020-01-08 10:23:01.579000090,1.0,0.0
2061,2020-01-08 10:23:01.579000120,1.0,1.0
2062,2020-01-08 10:23:22.856000500,1.0,0.0
2063,2020-01-08 10:23:22.857000050,1.0,-1.0
2064,2020-01-08 10:23:38.761000200,1.0,0.0
2065,2020-01-08 10:23:38.761000260,1.0,1.0
2066,2020-01-08 10:24:28.525000020,1.0,0.0
2067,2020-01-08 10:24:28.525000070,1.0,1.0
2068,2020-01-08 10:24:59.904000260,-1.0,0.0
2069,2020-01-08 10:25:14.577000440,1.0,0.0
2070,2020-01-08 10:25:14.577000480,1.0,1.0
2071,2020-01-08 10:25:48.567000220,1.0,0.0
2072,2020-01-08 10:25:48.567000270,1.0,1.0
2073,2020-01-08 10:26:12.428000210,-1.0,1.0
2074,2020-01-08 10:26:54.050000040,-1.0,0.0
2075,2020-01-08 10:26:55.167000350,1.0,0.0
2076,2020-01-08 10:26:55.167000380,1.0,1.0
2077,2020-01-08 10:28:12.112000310,-1.0,1.0
2078,2020-01-08 10:30:54.144000310,1.0,0.0
2079,2020-01-08 10:30:54.144000340,1.0,0.0
2080,2020-01-08 10:31:15.606000160,1.0,0.0
2081,2020-01-08 10:31:15.606000220,1.0,0.0
2082,2020-01-08 10:31:17.945000360,-1.0,0.0
2083,2020-01-08 10:31:21.700000040,1.0,0.0
2084,2020-01-08 10:31:22.106000230,-1.0,0.0
2085,2020-01-08 10:31:34.207000210,1.0,0.0
2086,2020-01-08 10:31:34.207000260,1.0,0.0
2087,2020-01-08 10:31:37.459000470,-1.0,0.0
2088,2020-01-08 10:31:37.460000040,-1.0,0.0
2089,2020-01-08 10:32:07.004000350,1.0,0.0
2090,2020-01-08 10:32:09.847000150,1.0,0.0
2091,2020-01-08 10:32:32.847000350,1.0,0.0
2092,2020-01-08 10:32:32.847000400,1.0,0.0
2093,2020-01-08 10:32:36.513000420,-1.0,0.0
2094,2020-01-08 10:32:36.513000450,-1.0,-1.0
2095,2020-01-08 10:32:57.565000310,1.0,0.0
2096,2020-01-08 10:32:57.566000020,1.0,0.0
2097,2020-01-08 10:33:07.424000400,-1.0,0.0
2098,2020-01-08 10:33:07.424000460,-1.0,-1.0
2099,2020-01-08 10:33:27.730000020,-1.0,0.0
2100,2020-01-08 10:33:30.576000270,-1.0,1.0
2101,2020-01-08 10:33:43.369000170,1.0,-1.0
2102,2020-01-08 10:34:23.439000020,-1.0,-1.0
2103,2020-01-08 10:34:28.346000030,1.0,1.0
2104,2020-01-08 10:35:07.779000180,-1.0,0.0
2105,2020-01-08 10:36:16.572000090,-1.0,0.0
2106,2020-01-08 10:36:16.572000130,-1.0,0.0
2107,2020-01-08 10:36:44.397000290,1.0,-1.0
2108,2020-01-08 10:38:19.170000090,1.0,0.0
2109,2020-01-08 10:38:53.642000250,-1.0,-1.0
2110,2020-01-08 10:39:13.802000280,1.0,0.0
2111,2020-01-08 10:39:27.358000010,-1.0,1.0
2112,2020-01-08 10:40:06.529000030,1.0,0.0
2113,2020-01-08 10:40:09.161000220,-1.0,0.0
2114,2020-01-08 10:40:09.870000420,1.0,0.0
2115,2020-01-08 10:40:19.588000100,1.0,0.0
2116,2020-01-08 10:40:22.836000050,-1.0,0.0
2117,2020-01-08 10:40:22.938000010,1.0,-1.0
2118,2020-01-08 10:44:10.448000060,1.0,0.0
2119,2020-01-08 10:44:10.448000110,1.0,0.0
2120,2020-01-08 10:44:51.976000420,1.0,0.0
2121,2020-01-08 10:44:51.976000450,1.0,0.0
2122,2020-01-08 10:45:23.620000070,1.0,0.0
2123,2020-01-08 10:45:23.620000150,1.0,0.0
2124,2020-01-08 10:45:25.135000010,1.0,0.0
2125,2020-01-08 10:45:25.136000040,1.0,0.0
2126,2020-01-08 10:45:38.976000130,1.0,0.0
2127,2020-01-08 10:45:39.077000300,-1.0,0.0
2128,2020-01-08 10:45:52.012000090,1.0,0.0
2129,2020-01-08 10:45:52.012000120,1.0,0.0
2130,2020-01-08 10:46:01.121000200,-1.0,0.0
2131,2020-01-08 10:46:01.122000020,-1.0,0.0
2132,2020-01-08 10:46:03.981000240,1.0,0.0
2133,2020-01-08 10:46:04.893000300,1.0,0.0
2134,2020-01-08 10:46:11.884000210,1.0,0.0
2135,2020-01-08 10:46:11.884000250,1.0,0.0
2136,2020-01-08 10:46:22.931000130,-1.0,0.0
2137,2020-01-08 10:46:22.931000160,-1.0,0.0
2138,2020-01-08 10:46:32.370000270,1.0,0.0
2139,2020-01-08 10:46:32.371000020,1.0,1.0
2140,2020-01-08 10:47:08.336000360,-1.0,0.0
2141,2020-01-08 10:47:08.336000390,-1.0,0.0
2142,2020-01-08 10:47:08.947000210,1.0,0.0
2143,2020-01-08 10:47:13.711000310,1.0,0.0
2144,2020-01-08 10:47:13.915000150,-1.0,0.0
2145,2020-01-08 10:47:15.438000100,-1.0,-1.0
2146,2020-01-08 10:49:14.242000060,-1.0,0.0
2147,2020-01-08 10:49:14.242000100,-1.0,1.0
2148,2020-01-08 10:49:37.059000240,-1.0,0.0
2149,2020-01-08 10:49:37.059000270,-1.0,-1.0
2150,2020-01-08 10:49:58.713000010,1.0,1.0
2151,2020-01-08 10:52:48.521000010,1.0,0.0
2152,2020-01-08 10:52:48.723000270,-1.0,0.0
2153,2020-01-08 10:52:53.070000350,1.0,0.0
2154,2020-01-08 10:52:54.988000130,1.0,0.0
2155,2020-01-08 10:52:58.329000090,-1.0,0.0
2156,2020-01-08 10:52:58.329000120,-1.0,-1.0
2157,2020-01-08 10:58:32.343000300,1.0,0.0
2158,2020-01-08 10:58:32.343000350,1.0,0.0
2159,2020-01-08 10:58:35.076000060,-1.0,0.0
2160,2020-01-08 10:58:37.910000150,1.0,0.0
2161,2020-01-08 10:58:45.987000250,1.0,0.0
2162,2020-01-08 10:58:45.987000280,1.0,0.0
2163,2020-01-08 10:58:53.484000370,-1.0,0.0
2164,2020-01-08 10:59:10.154000290,1.0,0.0
2165,2020-01-08 10:59:10.155000020,1.0,1.0
2166,2020-01-08 10:59:17.939000030,-1.0,0.0
2167,2020-01-08 10:59:21.191000010,1.0,0.0
2168,2020-01-08 10:59:21.191000040,1.0,0.0
2169,2020-01-08 10:59:28.468000130,-1.0,0.0
2170,2020-01-08 10:59:31.912000300,1.0,0.0
2171,2020-01-08 10:59:31.912000330,1.0,0.0
2172,2020-01-08 10:59:41.746000090,-1.0,0.0
2173,2020-01-08 10:59:41.847000280,1.0,0.0
2174,2020-01-08 10:59:43.571000280,-1.0,1.0
2175,2020-01-08 11:00:47.211000170,-1.0,0.0
2176,2020-01-08 11:00:47.211000220,-1.0,-1.0
2177,2020-01-08 11:01:15.331000210,1.0,-1.0
2178,2020-01-08 11:01:30.509000420,1.0,0.0
2179,2020-01-08 11:01:30.509000450,1.0,0.0
2180,2020-01-08 11:01:37.689000490,1.0,0.0
2181,2020-01-08 11:01:37.690000060,1.0,-1.0
2182,2020-01-08 11:02:06.097000020,-1.0,0.0
2183,2020-01-08 11:02:06.605000340,-1.0,-1.0
2184,2020-01-08 11:07:28.897000070,-1.0,0.0
2185,2020-01-08 11:07:28.897000130,-1.0,1.0
2186,2020-01-08 11:08:01.321000040,1.0,-1.0
2187,2020-01-08 11:08:55.261000230,-1.0,1.0
2188,2020-01-08 11:08:59.607000120,1.0,-1.0
2189,2020-01-08 11:09:39.822000290,-1.0,-1.0
2190,2020-01-08 11:12:34.072000080,-1.0,-1.0
2191,2020-01-08 11:13:04.368000240,-1.0,0.0
2192,2020-01-08 11:13:31.574000310,-1.0,0.0
2193,2020-01-08 11:13:31.574000340,-1.0,-1.0
2194,2020-01-08 11:19:01.210000240,-1.0,0.0
2195,2020-01-08 11:19:01.210000300,-1.0,0.0
2196,2020-01-08 11:19:01.312000200,1.0,1.0
2197,2020-01-08 11:19:34.237000270,1.0,1.0
2198,2020-01-08 11:25:10.508000410,-1.0,0.0
2199,2020-01-08 11:25:10.508000440,-1.0,0.0
2200,2020-01-08 11:25:10.711000010,1.0,0.0
2201,2020-01-08 11:25:17.573000220,1.0,1.0
2202,2020-01-08 11:28:58.287000030,1.0,0.0
2203,2020-01-08 11:28:58.492000040,1.0,0.0
2204,2020-01-08 11:29:13.018000230,-1.0,0.0
2205,2020-01-08 11:29:33.179000190,1.0,0.0
2206,2020-01-08 11:29:33.179000220,1.0,0.0
2207,2020-01-08 11:30:03.866000180,-1.0,0.0
2208,2020-01-08 11:30:41.253000200,1.0,0.0
2209,2020-01-08 11:30:41.858000150,-1.0,0.0
2210,2020-01-08 11:30:44.277000280,1.0,1.0
2211,2020-01-08 11:31:25.214000090,-1.0,-1.0
2212,2020-01-08 11:35:27.426000290,-1.0,0.0
2213,2020-01-08 11:35:27.426000330,-1.0,-1.0
2214,2020-01-08 11:45:32.036000260,1.0,1.0
2215,2020-01-08 11:46:50.274000270,1.0,0.0
2216,2020-01-08 11:46:50.274000310,1.0,1.0
2217,2020-01-08 11:51:24.148000250,1.0,0.0
2218,2020-01-08 11:51:24.148000280,1.0,1.0
2219,2020-01-08 11:52:24.170000210,1.0,0.0
2220,2020-01-08 11:52:24.170000270,1.0,1.0
2221,2020-01-08 11:53:32.999000170,1.0,0.0
2222,2020-01-08 11:53:32.999000200,1.0,1.0
2223,2020-01-08 11:57:27.126000200,-1.0,0.0
2224,2020-01-08 11:57:27.126000270,-1.0,0.0
2225,2020-01-08 11:57:27.430000230,1.0,0.0
2226,2020-01-08 11:57:27.430000270,1.0,0.0
2227,2020-01-08 11:57:28.437000350,-1.0,0.0
2228,2020-01-08 11:57:28.639000370,1.0,0.0
2229,2020-01-08 11:57:29.749000300,-1.0,0.0
2230,2020-01-08 11:57:29.953000280,-1.0,0.0
2231,2020-01-08 11:57:31.467000400,1.0,0.0
2232,2020-01-08 11:57:42.171000300,1.0,0.0
2233,2020-01-08 11:57:42.272000350,-1.0,0.0
2234,2020-01-08 11:57:46.098000020,-1.0,0.0
2235,2020-01-08 11:57:46.804000080,1.0,0.0
2236,2020-01-08 11:57:49.119000000,-1.0,0.0
2237,2020-01-08 11:57:51.636000290,1.0,0.0
2238,2020-01-08 11:57:54.869000420,-1.0,0.0
2239,2020-01-08 11:57:55.274000390,1.0,-1.0
2240,2020-01-08 11:58:02.033000000,-1.0,1.0
2241,2020-01-08 11:58:03.146000010,1.0,0.0
2242,2020-01-08 11:58:06.273000020,1.0,0.0
2243,2020-01-08 11:58:06.373000330,-1.0,0.0
2244,2020-01-08 11:58:09.509000330,-1.0,-1.0
2245,2020-01-08 11:58:11.229000270,1.0,1.0
2246,2020-01-08 11:58:22.222000000,-1.0,0.0
2247,2020-01-08 11:58:23.630000370,1.0,0.0
2248,2020-01-08 11:58:27.360000110,-1.0,1.0
2249,2020-01-08 11:58:29.176000070,1.0,0.0
2250,2020-01-08 11:58:36.129000260,1.0,0.0
2251,2020-01-08 11:58:36.232000170,-1.0,0.0
2252,2020-01-08 11:58:36.335000040,1.0,0.0
2253,2020-01-08 11:58:36.436000260,-1.0,0.0
2254,2020-01-08 11:58:36.639000300,1.0,0.0
2255,2020-01-08 11:58:36.740000210,-1.0,0.0
2256,2020-01-08 11:58:36.943000330,1.0,0.0
2257,2020-01-08 11:58:37.146000070,-1.0,0.0
2258,2020-01-08 11:58:37.247000320,1.0,0.0
2259,2020-01-08 11:58:37.450000350,-1.0,0.0
2260,2020-01-08 11:58:37.552000080,1.0,0.0
2261,2020-01-08 11:58:37.754000330,-1.0,0.0
2262,2020-01-08 11:58:37.856000050,1.0,0.0
2263,2020-01-08 11:58:38.059000350,-1.0,0.0
2264,2020-01-08 11:58:38.261000250,1.0,0.0
2265,2020-01-08 11:58:38.464000160,-1.0,0.0
2266,2020-01-08 11:58:38.665000350,1.0,0.0
2267,2020-01-08 11:58:38.767000320,-1.0,0.0
2268,2020-01-08 11:58:39.070000000,1.0,0.0
2269,2020-01-08 11:58:39.373000230,-1.0,0.0
2270,2020-01-08 11:58:42.898000290,-1.0,0.0
2271,2020-01-08 11:58:44.121000220,1.0,0.0
2272,2020-01-08 11:58:50.881000000,-1.0,0.0
2273,2020-01-08 11:58:52.395000380,1.0,0.0
2274,2020-01-08 11:58:57.332000160,-1.0,0.0
2275,2020-01-08 11:58:57.935000240,1.0,0.0
2276,2020-01-08 11:59:14.345000380,-1.0,0.0
2277,2020-01-08 12:00:15.607000340,1.0,0.0
2278,2020-01-08 12:00:15.607000380,1.0,1.0
2279,2020-01-08 12:00:17.231000100,1.0,0.0
2280,2020-01-08 12:00:17.231000160,1.0,0.0
2281,2020-01-08 12:00:17.335000260,-1.0,0.0
2282,2020-01-08 12:00:17.335000320,-1.0,0.0
2283,2020-01-08 12:00:35.698000130,1.0,0.0
2284,2020-01-08 12:00:35.698000190,1.0,0.0
2285,2020-01-08 12:00:37.515000230,-1.0,0.0
2286,2020-01-08 12:00:41.556000020,-1.0,0.0
2287,2020-01-08 12:00:44.986000070,1.0,0.0
2288,2020-01-08 12:00:45.088000000,1.0,0.0
2289,2020-01-08 12:00:45.813000070,-1.0,1.0
2290,2020-01-08 12:00:55.578000020,-1.0,-1.0
2291,2020-01-08 12:01:04.559000290,-1.0,0.0
2292,2020-01-08 12:01:05.868000330,1.0,1.0
2293,2020-01-08 12:01:07.683000250,-1.0,0.0
2294,2020-01-08 12:01:10.102000270,1.0,0.0
2295,2020-01-08 12:01:11.010000230,-1.0,0.0
2296,2020-01-08 12:01:11.515000210,1.0,0.0
2297,2020-01-08 12:01:11.616000270,-1.0,1.0
2298,2020-01-08 12:01:31.203000190,1.0,0.0
2299,2020-01-08 12:01:31.203000260,1.0,0.0
2300,2020-01-08 12:01:31.608000090,1.0,0.0
2301,2020-01-08 12:01:31.809000220,-1.0,0.0
2302,2020-01-08 12:01:33.024000170,1.0,0.0
2303,2020-01-08 12:01:34.136000410,-1.0,0.0
2304,2020-01-08 12:01:35.649000050,-1.0,0.0
2305,2020-01-08 12:01:38.469000060,1.0,0.0
2306,2020-01-08 12:01:39.875000200,-1.0,0.0
2307,2020-01-08 12:01:41.290000060,1.0,0.0
2308,2020-01-08 12:01:41.492000320,-1.0,0.0
2309,2020-01-08 12:01:44.514000210,1.0,0.0
2310,2020-01-08 12:01:45.825000110,-1.0,0.0
2311,2020-01-08 12:01:51.489000120,1.0,0.0
2312,2020-01-08 12:01:52.098000250,-1.0,0.0
2313,2020-01-08 12:01:57.234000260,-1.0,0.0
2314,2020-01-08 12:02:10.529000410,1.0,0.0
2315,2020-01-08 12:02:18.901000290,1.0,0.0
2316,2020-01-08 12:02:19.708000270,-1.0,0.0
2317,2020-01-08 12:03:38.632000240,1.0,0.0
2318,2020-01-08 12:05:07.324000270,1.0,0.0
2319,2020-01-08 12:05:07.324000320,1.0,0.0
2320,2020-01-08 12:05:10.958000340,-1.0,0.0
2321,2020-01-08 12:05:17.941000000,1.0,0.0
2322,2020-01-08 12:05:18.346000350,-1.0,0.0
2323,2020-01-08 12:05:20.974000180,1.0,1.0
2324,2020-01-08 12:05:24.816000130,-1.0,0.0
2325,2020-01-08 12:05:33.103000340,1.0,1.0
2326,2020-01-08 12:05:34.939000340,-1.0,0.0
2327,2020-01-08 12:05:39.492000350,1.0,0.0
2328,2020-01-08 12:05:40.204000320,-1.0,-1.0
2329,2020-01-08 12:06:16.225000330,-1.0,1.0
